"trialType","displayedVideo","rt","response","trial_index","time_elapsed","question_order","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct"
"iat","","943","f","60","235154","","fast","unhealthy","unhealthy","healthy","unhealthy","false"
"iat","","950","f","62","236355","","salad","healthy","healthy","healthy","unhealthy","true"
"iat","","773","j","64","237381","","salty","unhealthy","unhealthy","healthy","unhealthy","true"
"iat","","825","f","66","238459","","fish","healthy","healthy","healthy","unhealthy","true"
"iat","","564","f","68","239276","","fish","healthy","healthy","healthy","unhealthy","true"
"iat","","682","f","70","240211","","lettuce","healthy","healthy","healthy","unhealthy","true"
"iat","","801","j","72","241265","","sugar","unhealthy","unhealthy","healthy","unhealthy","true"
"iat","","699","f","74","242216","","apple","healthy","healthy","healthy","unhealthy","true"
"iat","","1218","f","76","243686","","salad","healthy","healthy","healthy","unhealthy","true"
"iat","","1828","j","79","247549","","fat","fat","fat","fit","fat","true"
"iat","","761","j","81","248562","","chubby","fat","fat","fit","fat","true"
"iat","","801","f","83","249616","","skinny","fit","fit","fit","fat","true"
"iat","","943","f","85","250812","","gaunt","fit","fit","fit","fat","true"
"iat","","1506","j","87","252571","","light","fit","fit","fit","fat","false"
"iat","","878","f","89","253704","","slim","fit","fit","fit","fat","true"
"iat","","1361","f","91","255318","","thin","fit","fit","fit","fat","true"
"iat","","889","f","93","256459","","slim","fit","fit","fit","fat","true"
"iat","","840","j","95","257552","","chubby","fat","fat","fit","fat","true"
"iat","","1063","f","97","258867","","tight","fit","fit","fit","fat","true"
"iat","","1229","f","99","260349","","weight","fat","fat","fit","fat","false"
"iat","","1184","j","101","261786","","obese","fat","fat","fit","fat","true"
"iat","","758","j","103","262797","","heavy","fat","fat","fit","fat","true"
"iat","","796","f","105","263846","","small","fit","fit","fit","fat","true"
"iat","","839","j","107","264938","","fat","fat","fat","fit","fat","true"
"iat","","849","j","109","266039","","stout","fat","fat","fit","fat","true"
"iat","","879","j","111","267170","","full","fat","fat","fit","fat","true"
"iat","","918","j","113","268341","","obese","fat","fat","fit","fat","true"
"iat","","2923","f","115","271517","","gaunt","fit","fit","fit","fat","true"
"iat","","941","j","117","272711","","plump","fat","fat","fit","fat","true"
"iat","","1930","j","119","274894","","thick","fat","fat","fit","fat","true"
"iat","","1632","j","121","276779","","plump","fat","fat","fit","fat","true"
"iat","","1461","f","123","278493","","muscle","fit","fit","fit","fat","true"
"iat","","592","f","125","279339","","muscle","fit","fit","fit","fat","true"
"iat","","659","f","127","280251","","light","fit","fit","fit","fat","true"
"iat","","588","f","129","281091","","small","fit","fit","fit","fat","true"
"iat","","644","j","131","281989","","heavy","fat","fat","fit","fat","true"
"iat","","677","f","133","282919","","skinny","fit","fit","fit","fat","true"
"iat","","827","f","135","283998","","weight","fat","fat","fit","fat","false"
"iat","","771","f","137","285021","","fit","fit","fit","fit","fat","true"
"iat","","630","f","139","285905","","lean","fit","fit","fit","fat","true"
"iat","","606","f","141","286763","","thin","fit","fit","fit","fat","true"
"iat","","662","j","143","287679","","thick","fat","fat","fit","fat","true"
"iat","","699","j","145","288630","","flabby","fat","fat","fit","fat","true"
"iat","","721","j","147","289604","","full","fat","fat","fit","fat","true"
"iat","","717","f","149","290573","","fit","fit","fit","fit","fat","true"
"iat","","3523","f","152","301811","","full","fat","healthy or fat","unhealthy or fit","healthy or fat","false"
"iat","","981","f","154","303045","","chips","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1921","j","156","305219","","water","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1302","f","158","306774","","small","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","2502","f","160","309530","","nutrient","healthy","healthy or fat","unhealthy or fit","healthy or fat","false"
"iat","","1215","f","162","310998","","gaunt","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1154","j","164","312406","","fat","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1319","j","166","313977","","clean","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","883","j","168","315112","","lettuce","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","730","j","170","316095","","beans","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","888","f","172","317235","","weight","fat","healthy or fat","unhealthy or fit","healthy or fat","false"
"iat","","1274","j","174","318762","","light","fit","unhealthy or fit","unhealthy or fit","healthy or fat","false"
"iat","","2001","f","176","321015","","thick","fat","healthy or fat","unhealthy or fit","healthy or fat","false"
"iat","","1181","f","178","322449","","soda","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","2031","f","180","324733","","dirty","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","901","f","182","325887","","sugar","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1135","f","184","327275","","stout","fat","healthy or fat","unhealthy or fit","healthy or fat","false"
"iat","","3271","f","186","330801","","fit","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1784","f","188","332838","","natural","healthy","healthy or fat","unhealthy or fit","healthy or fat","false"
"iat","","3403","f","190","336495","","thin","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1965","f","192","338713","","grease","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1547","f","194","340513","","fish","healthy","healthy or fat","unhealthy or fit","healthy or fat","false"
"iat","","2696","f","196","343464","","muscle","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1516","f","198","345232","","salty","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","4224","f","200","349710","","skinny","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","2403","f","202","352367","","fast","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1230","f","204","353849","","slim","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","809","j","206","354912","","heavy","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","686","j","208","355851","","flabby","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","884","j","210","356987","","chubby","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1236","f","212","358475","","tight","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1224","j","214","359952","","apple","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1214","f","216","361419","","plump","fat","healthy or fat","unhealthy or fit","healthy or fat","false"
"iat","","2467","f","218","364139","","candy","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1204","f","220","365596","","obese","fat","healthy or fat","unhealthy or fit","healthy or fat","false"
"iat","","3899","f","222","369749","","junk","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1821","j","225","375130","","thin","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","747","j","227","376129","","nutrient","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","895","f","229","377276","","plump","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","799","j","231","378327","","natural","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","1024","j","233","379603","","muscle","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","1089","j","235","380946","","apple","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","729","j","237","381929","","lettuce","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","776","f","239","382959","","salty","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","707","f","241","383919","","junk","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","858","f","243","385029","","thick","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","687","f","245","385971","","chubby","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","941","f","247","387164","","heavy","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","744","j","249","388160","","clean","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","821","f","251","389235","","full","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","768","j","253","390255","","water","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","1040","j","255","391549","","slim","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","1362","f","257","393165","","chips","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","815","f","259","394232","","stout","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","811","j","261","395296","","fish","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","840","j","263","396390","","light","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","984","f","265","397626","","cake","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","1219","j","267","399097","","gaunt","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","4804","f","269","404155","","soda","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","738","f","271","405144","","candy","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","717","j","273","406114","","fit","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","910","j","275","407277","","beans","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","806","j","277","408336","","corn","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","885","f","279","409474","","weight","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","1110","j","281","410837","","small","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","770","f","283","411860","","grease","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","851","j","285","412966","","skinny","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","874","f","287","414093","","fast","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","811","f","289","415156","","obese","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","855","f","291","416263","","flabby","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","843","j","293","417359","","lean","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","694","f","295","418306","","dirty","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
