"trialType","displayedVideo","rt","response","trial_index","time_elapsed","question_order","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct"
"iat","","7732","f","261","716414","","thin","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","2425","f","263","719094","","flabby","fat","healthy or fat","unhealthy or fit","healthy or fat","false"
"iat","","3401","j","265","722749","","salad","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","4517","f","267","727521","","fast","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1059","j","269","728834","","clean","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","868","j","271","729957","","fat","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1099","j","273","731312","","fish","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","704","j","275","732270","","beans","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","789","j","277","733314","","skinny","fit","unhealthy or fit","unhealthy or fit","healthy or fat","false"
"iat","","557","j","279","734125","","sugar","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","false"
"iat","","1801","j","281","736180","","apple","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1136","j","283","737570","","lean","fit","unhealthy or fit","unhealthy or fit","healthy or fat","false"
"iat","","826","f","285","738650","","soda","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","901","j","287","739806","","nutrient","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1519","j","289","741580","","cake","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","false"
"iat","","1511","f","291","743345","","chips","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1645","f","293","745245","","candy","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","796","f","295","746295","","grease","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
